GeneID,G2M
LRRC27,16.287247
LRRC28,26.203217
LRRC29,8.04081
LRRC3,0.45152315
LRRC3-AS1,0.0
LRRC30,0.0
LRRC31,0.047392022
LRRC32,0.052580647
LRRC33,0.14313783
LRRC34,20.014093
LRRC36,0.4246907
LRRC37A,5.286786
LRRC37A11P,0.08744859
LRRC37A2,17.52966
LRRC37A3,11.831983
LRRC37A4P,21.48314
LRRC37A5P,0.0
LRRC37A6P,0.20504399
LRRC37B,15.098004
LRRC37BP1,32.2548
LRRC38,0.0
LRRC39,2.1675296
LRRC3B,2.2724113
LRRC3C,0.09175953
LRRC4,11.217646
LRRC40,64.13168
LRRC41,95.212616
LRRC42,43.268948
LRRC43,0.02844575
LRRC45,4.596441
LRRC46,1.0464206
LRRC47,28.639736
LRRC48,5.0497713
LRRC49,37.55184
LRRC4B,1.5547476
LRRC4C,31.797691
LRRC52,0.0
LRRC55,0.1688568
LRRC56,0.56988573
LRRC57,42.82546
LRRC58,38.365185
LRRC59,49.1192
LRRC6,3.479257
LRRC61,21.06477
LRRC66,3.2707157
LRRC69,1.5653734
LRRC7,0.3980361
LRRC70,1.4735372
LRRC71,0.10258068
LRRC72,0.0
LRRC73,1.2890278
LRRC8A,16.559732
LRRC8B,9.357167
LRRC8C,2.592659
LRRC8D,14.739197
LRRC8E,0.4360439
LRRC9,0.14472158
LRRCC1,28.521467
LRRD1,3.131579
LRRFIP1,26.708076
LRRFIP2,35.825253
LRRIQ1,0.5722857
LRRIQ3,1.6022754
LRRIQ4,0.16686386
LRRK1,0.3359207
LRRK2,25.97111
LRRN1,71.58205
LRRN2,6.6577644
LRRN3,91.54507
LRRN4,0.51093864
LRRN4CL,5.2251644
LRRTM1,4.4084005
LRRTM2,86.225525
LRRTM3,12.286716
LRRTM4,9.093352
LRSAM1,13.720045
LRTM1,0.09481107
LRTM2,0.031524926
LRTOMT,40.364365
LRWD1,60.107975
LSAMP,54.146793
LSAMP-AS3,0.48214018
LSG1,54.134193
LSM1,116.28974
LSM10,68.841606
LSM11,1.2115823
LSM12,110.988235
LSM14A,108.49019
LSM14B,5.720666
LSM2,132.05487
LSM3,270.43225
LSM4,202.19763
LSM5,252.1038
LSM6,70.29911
LSM7,238.27045
LSMD1,48.533173
LSP1,0.91785467
LSP1P3,0.3114995
LSR,1.0618396
LSS,18.683403
LST1,0.5234869
LTA,0.54927564
LTA4H,62.422813
LTB,0.07337244
LTB4R,4.363143
LTB4R2,1.2023693
LTBP1,6.833554
LTBP2,0.3295322
LTBP3,9.597334
LTBP4,4.1177826
LTBR,1.5243617
LTC4S,0.25981817
LTF,0.0
LTK,0.028621702
LTN1,14.733509
LTV1,69.30203
LUC7L,77.68148
LUC7L2,76.24825
LUC7L3,192.72105
LUM,2.7592986
LURAP1,7.732936
LURAP1L,2.1536615
LUST,29.258968
LUZP1,9.671829
LUZP2,23.51199
LUZP4,0.0
LUZP6,72.88101
LXN,0.9742535
LY6D,0.0
LY6E,24.725605
LY6G5B,20.344538
LY6G5C,7.3609834
LY6G6C,2.8497806
LY6G6D,0.8147993
LY6G6E,0.0501444
LY6G6F,0.041906156
LY6H,0.53553057
LY6K,0.17724529
LY75,2.3951886
LY75-CD302,0.49038124
LY86,1.6143402
LY86-AS1,0.62097037
LY9,0.0
LY96,1.0779178
LYAR,28.582996
LYG1,2.677375
LYG2,0.68490267
LYL1,0.17556807
LYN,3.0810273
LYNX1,2.4147599
LYPD1,34.982666
LYPD2,0.0
LYPD3,0.21597469
LYPD4,0.0
LYPD5,2.3069563
LYPD6,10.674275
LYPD6B,0.5284078
LYPD8,0.0
LYPLA1,107.66936
LYPLA2,40.556675
LYPLAL1,30.123714
LYRM1,43.659424
LYRM2,37.880806
LYRM4,62.900177
LYRM5,108.79363
LYRM7,42.855232
LYRM9,13.583539
LYSMD1,16.767855
LYSMD2,21.818201
LYSMD3,14.628199
LYSMD4,5.5886173
LYST,7.3893285
LYVE1,0.0
LYZ,20.91191
LYZL1,0.0
LYZL2,0.0
LYZL4,0.0
LYZL6,0.050557185
LZIC,80.49735
LZTFL1,15.744288
LZTR1,10.890112
LZTS1,18.40144
LZTS1-AS1,1.4650514
LZTS2,6.227904
M1,0.6872419
M1AP,0.24399142
M6PR,109.42452
MAATS1,2.4273622
MAB21L1,9.547313
MAB21L2,0.027771262
MAB21L3,30.133434
MACC1,0.8240183
MACC1-AS1,0.06504632
MACF1,24.842632
MACROD1,3.9289699
MACROD2,0.7580611
MACROD2-AS1,0.88346547
MAD1L1,39.05797
MAD2L1,787.76013
MAD2L1BP,64.0264
MAD2L2,224.33395
MADCAM1,0.0
MADD,16.27952
MAEA,64.406204
MAEL,3.6299455
MAF,3.9465177
MAF1,70.133194
MAFA,0.058651116
MAFB,8.586594
MAFF,31.746103
MAFG,10.550245
MAFG-AS1,1.4422648
MAFK,1.2928717
MAG,5.512082
MAGEA1,1.4353803
MAGEA10,1.5253377
MAGEA10-MAGEA5,0.0
MAGEA11,0.010791789
MAGEA12,4.0315394
MAGEA2,0.37943554
MAGEA2B,2.3264482
MAGEA3,6.728342
MAGEA4,0.0
MAGEA5,0.0
MAGEA6,8.942192
MAGEA8,0.08583421
MAGEA9,0.059032187
MAGEA9B,0.0
MAGEB1,0.0
MAGEB10,2.6334057
MAGEB16,0.18123166
MAGEB18,0.0
MAGEB2,0.07390205
MAGEB3,0.01768314
MAGEB4,0.026246333
MAGEB5,0.0
MAGEB6,0.0
MAGEC1,1.5410469
MAGEC2,0.0
MAGEC3,0.0068327743
MAGED1,411.22806
MAGED2,316.03168
MAGED4,7.214065
MAGED4B,12.325793
MAGEE1,0.9899505
MAGEE2,3.0020218
MAGEF1,45.1709
MAGEH1,84.81441
MAGEL2,2.1693056
MAGI1,35.193577
MAGI1-AS1,0.6113782
MAGI2,21.333374
MAGI2-AS2,0.0
MAGI2-AS3,26.165165
MAGI3,5.4165473
MAGIX,3.6953926
MAGOH,66.5424
MAGOH2,0.6475627
MAGOHB,35.46074
MAGT1,35.94154
MAK,3.357504
MAK16,30.997757
MAL,2.3154929
MAL2,1.1498816
MALAT1,2150.2148
MALL,1.1780866
MALSU1,112.31136
MALT1,4.5191727
MAMDC2,3.6448088
MAMDC4,2.4093602
MAML1,18.52757
MAML2,37.47093
MAML3,1.0112594
MAMLD1,9.24358
MAMSTR,2.0025432
MAN1A1,0.6040551
MAN1A2,10.26951
MAN1B1,29.488514
MAN1C1,0.9448888
MAN2A1,5.6048775
MAN2A2,14.198277
MAN2B1,29.14067
MAN2B2,10.343539
MAN2C1,24.266523
MANBA,9.490781
MANBAL,115.345825
MANEA,29.028873
MANEAL,12.828514
MANF,51.720715
MANSC1,16.296745
MANSC4,0.17888562
MAOA,6.124352
MAOB,32.1675
MAP10,9.760952
MAP1A,31.196249
MAP1B,194.57034
MAP1LC3A,29.07573
MAP1LC3B,264.94513
MAP1LC3B2,24.372478
MAP1LC3C,14.271666
MAP1S,33.68437
MAP2,275.86752
MAP2K1,24.019142
MAP2K2,29.993515
MAP2K3,36.856693
MAP2K4,9.265716
MAP2K4P1,0.023079056
MAP2K5,33.2374
MAP2K6,12.336413
MAP2K7,1.6943743
MAP3K1,24.754164
MAP3K10,0.6557518
MAP3K11,3.7621288
MAP3K12,9.221509
MAP3K13,87.03253
MAP3K14,6.1578236
MAP3K14-AS1,1.0583299
MAP3K15,0.1608503
MAP3K19,0.80569375
MAP3K2,15.658415
MAP3K3,4.847122
MAP3K4,23.476677
MAP3K5,0.9840794
MAP3K6,0.8729311
MAP3K7,33.425262
MAP3K8,2.8333802
MAP3K9,2.1867492
MAP4,96.40847
MAP4K1,0.52785915
MAP4K2,4.074117
MAP4K3,15.273076
MAP4K4,48.83479
MAP4K5,32.046658
MAP6,6.6607943
MAP6D1,4.799925
MAP7,0.31565988
MAP7D1,11.634071
MAP7D2,6.231331
MAP7D3,10.097912
MAP9,14.007535
MAPK1,27.142899
MAPK10,33.458893
MAPK11,1.2717625
MAPK12,8.712747
MAPK13,2.8761306
MAPK14,11.5105295
MAPK15,0.0
MAPK1IP1L,104.63149
MAPK3,14.865229
MAPK4,3.3309276
MAPK6,76.25624
MAPK7,15.600407
MAPK8,14.599406
MAPK8IP1,12.775067
MAPK8IP2,2.4862611
MAPK8IP3,13.317476
MAPK9,10.4391985
MAPKAP1,15.9902725
MAPKAPK2,4.33918
MAPKAPK3,8.390928
MAPKAPK5,12.1685705
MAPKAPK5-AS1,49.57322
MAPKBP1,10.711651
MAPRE1,252.09364
MAPRE2,66.17134
MAPRE3,10.446612
MAPT,20.63833
MAPT-AS1,0.21266863
MAPT-IT1,1.8402882
MARC1,17.135569
MARC2,3.189348
MARCH1,16.161339
MARCH10,0.83559954
MARCH11,0.0
MARCH2,5.3455944
MARCH3,9.077896
MARCH4,0.5496483
MARCH5,46.864025
MARCH6,119.39375
MARCH7,117.16771
MARCH8,3.7490942
MARCH9,15.316115
MARCKS,246.95036
MARCKSL1,210.31525
MARCO,0.088445745
MARK1,16.953646
MARK2,3.3831394
MARK2P9,0.0
MARK3,23.426924
MARK4,3.3406603
MARS,149.2359
MARS2,29.110647
MARVELD1,3.806817
MARVELD2,0.8317297
MARVELD3,5.85296
MAS1,0.0
MAS1L,0.0
MASP1,14.097543
MASP2,2.0716598
MAST1,12.2565975
MAST2,11.467579
MAST3,3.1618543
MAST4,2.1896493
MASTL,30.492668
MAT1A,0.0
MAT2A,335.1182
MAT2B,125.352005
MATK,0.027155425
MATN1,0.45952854
MATN1-AS1,1.458539
MATN2,23.605576
MATN3,0.16451813
MATN4,3.1531067
MATR3,299.48
MAU2,29.242435
MAVS,29.777597
MAX,30.47342
MAZ,56.017567
MB,0.0
MB21D1,3.3862298
MB21D2,7.6467457
MBD1,63.64412
MBD2,9.399135
MBD3,40.42373
MBD3L1,0.0
MBD3L2,0.0
MBD3L3,0.0
MBD3L4,0.0
MBD3L5,0.0
MBD4,29.692358
MBD5,6.545412
MBD6,12.235421
MBIP,58.833546
MBL1P,0.030586958
MBL2,0.0
MBLAC1,1.0636966
MBLAC2,6.210682
MBNL1,42.818005
MBNL1-AS1,2.3910363
MBNL2,20.022182
MBNL3,7.7339587
MBOAT1,22.075396
MBOAT2,46.25969
MBOAT4,1.9441104
MBOAT7,23.897303
MBP,21.951605
MBTD1,4.497399
MBTPS1,53.911255
MBTPS2,29.919733
MC1R,2.6722643
MC2R,0.27923757
MC3R,0.0
MC4R,0.6989266
MC5R,0.24973588
MCAM,73.83681
MCAT,15.918793
MCC,11.467717
MCCC1,54.87403
MCCC2,40.93
MCCD1,0.0
MCEE,24.31627
MCF2,0.47703522
MCF2L,4.129175
MCF2L-AS1,5.017419
MCF2L2,2.159335
MCFD2,75.97695
MCHR1,0.7844015
MCHR2,1.3985045
MCIN,0.18225816
MCL1,140.91765
MCM10,14.079286
MCM2,36.99928
MCM3,48.187107
MCM3AP,19.678635
MCM3AP-AS1,3.493296
MCM4,47.0631
MCM5,36.310722
MCM6,24.01604
MCM7,273.51852
MCM8,7.044232
MCM9,10.96528
MCMBP,9.266724
MCMDC2,2.7548084
MCOLN1,24.445385
MCOLN2,0.48959103
MCOLN3,0.18093838
MCPH1,30.482069
MCRS1,101.05035
MCTP1,9.668202
MCTP2,0.60489726
MCTS1,15.80421
MCU,13.979652
MDC1,26.146399
MDFI,2.2588506
MDFIC,4.7406216
MDGA1,1.5125002
MDGA2,6.9296565
MDH1,461.2179
MDH1B,2.7444043
MDH2,348.02188
MDK,292.22162
MDM1,22.217983
MDM2,273.29465
MDM4,88.14613
MDN1,5.923613
MDP1,33.690067
MDS2,0.28762457
ME1,6.1680913
ME2,38.613968
ME3,9.593704
MEA1,176.79668
MEAF6,46.793594
MECOM,4.051261
MECP2,14.9161005
MECR,15.643419
MED1,29.015778
MED10,154.74387
MED11,20.154593
MED12,21.42429
MED12L,3.842763
MED13,25.569378
MED13L,15.30462
MED14,14.293497
MED15,35.75764
MED16,55.099293
MED17,51.542885
MED18,13.487168
MED19,46.254154
MED20,31.378197
MED21,97.677505
MED22,42.711872
MED23,16.029345
MED24,59.887432
MED25,6.8989367
MED26,4.0978956
MED27,74.07509
MED28,90.01497
MED29,67.42554
MED30,78.91959
MED31,13.45695
MED4,86.90825
MED4-AS1,2.3764515
MED6,55.626595
MED7,57.97202
MED8,44.508682
MED9,28.80408
MEDAG,0.0
MEF2A,12.337392
MEF2B,0.67810595
MEF2BNB,33.749157
MEF2BNB-MEF2B,0.39017582
MEF2C,21.39578
MEF2D,6.68412
MEFV,7.4871626
MEG3,53.459175
MEG8,0.44600877
MEG9,0.28331298
MEGF10,8.302443
MEGF11,14.917757
MEGF6,1.3657444
MEGF8,13.182341
MEGF9,14.662775
MEI1,0.068095945
MEIG1,3.0207772
MEIOB,1.3995373
MEIS1,100.63183
MEIS1-AS3,0.0818475
MEIS2,22.808893
MEIS3,7.5714655
MEIS3P1,3.739919
MELK,184.75635
MEMO1,49.7549
MEN1,5.9230638
MEOX1,0.0068621696
MEOX2,51.296455
MEP1A,0.068537
MEP1B,0.6545177
MEPCE,22.392435
MEPE,0.0
MERTK,7.595167
MESDC1,0.8724889
MESDC2,27.310265
MESP1,2.7549038
MESP2,0.0
MEST,635.8226
MESTIT1,5.4978676
MET,37.27163
METAP1,45.178463
METAP1D,6.0858536
METAP2,114.31816
METRN,25.13706
METRNL,5.2054677
METTL1,67.78715
METTL10,36.94888
METTL11B,0.11193548
METTL12,10.43314
METTL13,25.420166
METTL14,26.62729
METTL15,19.625574
METTL16,17.11853
METTL17,48.283756
METTL18,23.523926
METTL20,10.926713
METTL21A,158.29411
METTL21B,10.988242
METTL21C,0.80565983
METTL21D,29.62126
METTL21EP,0.39392346
METTL22,40.56333
METTL23,142.88284
METTL24,0.4017604
METTL25,5.87722
METTL2A,39.26574
METTL2B,53.96305
METTL3,69.748215
METTL4,25.38325
METTL5,144.1746
METTL6,16.043808
METTL7A,67.50451
METTL7B,74.58033
METTL8,9.029286
METTL9,67.33123
MEX3A,17.461784
MEX3B,10.244201
MEX3C,17.54848
MEX3D,0.8914375
MFAP1,48.74034
MFAP2,17.733076
MFAP3,22.616358
MFAP3L,3.6094725
MFAP4,128.85243
MFAP5,2.2670412
MFF,173.20914
MFGE8,27.967161
MFHAS1,3.9173646
MFI2,0.17384163
MFI2-AS1,4.912597
MFN1,34.628357
MFN2,37.05726
MFNG,8.606102
MFRP,0.45328405
MFSD1,49.14724
MFSD10,46.301083
MFSD11,34.287342
MFSD12,4.245051
MFSD2A,19.970972
MFSD2B,0.053460352
MFSD3,14.083222
MFSD4,4.636405
MFSD5,24.417915
MFSD6,7.7346263
MFSD6L,0.0
MFSD7,0.04639304
MFSD8,8.295225
MFSD9,5.766724
MGA,20.131516
MGAM,0.25765467
MGARP,11.346625
MGAT1,34.689365
MGAT2,42.254467
MGAT3,3.380676
MGAT4A,8.0178175
MGAT4B,7.329587
MGAT4C,0.20100388
MGAT5,4.4875913
MGAT5B,1.1469479
MGC12916,0.7186456
MGC15885,0.2943695
MGC16025,1.2665504
MGC16121,3.9206572
MGC16142,5.868874
MGC16275,3.1263008
MGC21881,61.22517
MGC27345,14.149416
MGC27382,0.0
MGC2752,29.516245
MGC2889,23.217361
MGC32805,0.5749881
MGC34034,0.15507327
MGC34796,0.3507625
MGC39372,1.0965399
MGC45800,0.9288861
MGC45922,0.59727275
MGC57346,29.317535
MGC72080,5.563668
MGEA5,48.74856
MGLL,17.944908
MGME1,73.76586
MGMT,9.347277
MGP,6.2731795
MGRN1,29.767555
MGST1,9.668795
MGST2,12.827599
MGST3,94.68066
MIA,1.0737531
MIA-RAB4B,0.22750281
MIA2,0.059910294
MIA3,19.049576
MIAT,17.352139
MIB1,15.95947
MIB2,4.1166697
MICA,5.705719
MICAL1,20.383366
MICAL2,0.27194074
MICAL3,15.524027
MICALCL,0.083900295
MICALL1,4.909859
MICALL2,3.9098318
MICB,10.410879
MICU1,49.08631
MID1,43.61928
MID1IP1,1.4901865
MID2,1.1075358
MIDN,11.942035
MIEN1,104.86964
MIER1,26.939648
MIER2,9.622122
MIER3,25.555435
MIF,581.4165
MIF4GD,57.18451
MIIP,46.37436
MILR1,3.728822
MIMT1,2.227818
MINA,14.841269
MINK1,2.4708807
MINOS1,35.61478
MINOS1P1,8.969666
MINPP1,39.56147
MIOS,39.917816
MIOX,0.0
MIP,0.5716195
MIPEP,15.983594
MIPEPP3,9.097861
MIPOL1,0.7833938
MIR1-1,0.0
MIR1-2,0.0
MIR100,0.0
MIR100HG,63.612476
MIR101-1,0.0
MIR101-2,0.0
MIR103A1,0.0
MIR103A2,0.0
MIR103B1,0.0
MIR103B2,0.5154252
MIR105-1,0.0
MIR105-2,0.0
MIR106A,0.0
MIR106B,0.0
MIR107,0.0
MIR10A,0.1851613
MIR10B,0.0
MIR1178,0.17222315
MIR1179,0.0
MIR1180,0.0
MIR1181,0.123428196
MIR1182,0.0
MIR1184-1,0.0
MIR1184-2,0.0
MIR1184-3,0.0
MIR1185-1,0.0
MIR1185-2,0.0
MIR1193,0.0
MIR1197,0.0
MIR1200,0.0
MIR1203,0.0
MIR1204,0.0
MIR1205,0.0
MIR1206,0.0
MIR1207,0.0877978
MIR1208,0.0
MIR122,0.0
MIR1224,0.0
MIR1225,0.0
MIR1226,0.0
MIR1227,0.0
MIR1228,0.0
MIR1229,0.0
MIR1231,0.22109075
MIR1233-1,0.0
MIR1233-2,0.0
MIR1234,0.0
MIR1236,0.0
MIR1237,0.0
MIR1238,0.0
MIR124-1,0.0
MIR124-2,0.0
MIR124-3,0.0
MIR1243,0.25967744
MIR1244-1,3.0637333
MIR1244-2,3.0637333
MIR1244-3,3.0637333
MIR1245A,0.0
MIR1245B,0.0
MIR1246,0.0
MIR1247,0.0
MIR1248,2.7123237
MIR1249,0.0
MIR1250,0.0
MIR1251,0.0
MIR1252,0.0
MIR1253,0.0
MIR1256,0.0
MIR1257,0.0
MIR1258,0.0
MIR125A,0.0
MIR125B1,0.0
MIR125B2,0.0
MIR126,0.0
MIR1260A,0.0
MIR1260B,2.206629
MIR1262,0.0
MIR1264,0.0
MIR1265,0.0
MIR1266,0.0
MIR127,0.0
MIR1270-1,0.0
MIR1270-2,0.0
MIR1272,0.0
MIR1275,0.0
MIR1276,0.0
MIR1277,0.0
MIR1278,0.0
MIR1279,0.0
MIR128-1,0.0
MIR128-2,0.0
MIR1281,0.0
MIR1282,1.3634499
MIR1283-1,0.0
MIR1283-2,0.0
MIR1284,0.08568915
MIR1286,0.0
MIR1287,0.0
MIR1288,0.0
MIR1289-2,0.0
MIR129-1,0.0
MIR129-2,0.0
MIR1291,0.0
MIR1292,0.13610533
MIR1293,0.0
MIR1295A,0.0
MIR1295B,0.0
MIR1296,0.21950147
MIR1297,0.0
MIR1298,0.0
MIR1301,0.0
MIR1304,0.9700471
MIR1305,0.0
MIR1306,0.5547738
MIR1307,0.0
MIR130A,0.0
MIR130B,0.35031348
MIR132,0.0
MIR1322,0.0
MIR1323,0.0
MIR1324,0.0
MIR133A1,0.0
MIR133A2,0.0
MIR133B,0.0
MIR134,0.0
MIR1343,0.0
MIR135A1,0.0
MIR135A2,0.0
MIR135B,0.0
MIR136,0.0
MIR137,0.0
MIR137HG,0.026363637
MIR138-1,0.0
MIR138-2,0.0
MIR139,0.0
MIR140,0.0
MIR141,0.0
MIR142,0.0
MIR143,0.0
MIR143HG,2.839238
MIR144,0.0
MIR145,0.0
MIR1468,0.0
MIR1469,0.0
MIR146A,0.0
MIR146B,0.0
MIR1470,0.0
MIR1471,0.0
MIR147A,0.0
MIR147B,0.0
MIR148A,0.0
MIR148B,0.0
MIR149,0.0
MIR150,0.0
MIR152,0.0
MIR153-1,0.0
MIR153-2,0.0
MIR1537,0.0
MIR1538,0.0
MIR1539,0.0
MIR154,0.0
MIR155,0.0
MIR155HG,4.475231
MIR15A,0.0
MIR15B,0.0
MIR16-1,0.0
MIR16-2,0.0
MIR17,0.0
MIR17HG,12.69676
MIR181A1,0.0
MIR181A2,0.0
MIR181A2HG,8.395026
MIR181B1,1.1117862
MIR181B2,0.0
MIR181C,0.0
MIR181D,0.0
MIR182,0.0
MIR1827,0.0
MIR183,0.0
MIR184,0.0
MIR185,0.0
MIR186,0.0
MIR187,0.0
MIR188,0.0
MIR18A,0.0
MIR18B,0.0
MIR1908,0.0
MIR1909,0.26428154
MIR190A,0.0
MIR190B,0.0
MIR191,0.0
MIR1910,0.0
MIR1911,0.0
MIR1912,0.0
MIR1913,0.0
MIR1914,0.0
MIR1915,0.0
MIR192,1.0774193
MIR193A,0.0
MIR193B,0.0
MIR194-1,0.0
MIR194-2,0.0
MIR195,0.0
MIR196A1,0.0
MIR196A2,0.0
MIR196B,0.39870968
MIR197,0.0
MIR1972-1,0.13190539
MIR1972-2,0.13190539
MIR1973,0.0
MIR1976,0.0
MIR198,0.93445504
MIR199A1,0.0
MIR199A2,3.2910998
MIR199B,0.0
MIR19A,0.0
MIR19B1,0.0
MIR19B2,0.0
MIR200A,0.0
MIR200B,0.0
MIR200C,0.0
MIR202,0.0
MIR203,0.0
MIR204,0.0
MIR205,0.0
MIR2052,0.0
MIR2053,0.0
MIR2054,0.0
MIR205HG,0.24167344
MIR206,0.0
MIR208A,0.0
MIR208B,0.0
MIR20A,0.0
MIR20B,0.0
MIR21,0.57684696
MIR210,0.0
MIR210HG,2.7731159
MIR211,0.0
MIR2110,0.31102666
MIR2113,0.0
MIR2114,0.0
MIR2116,0.0
MIR2117,0.0
MIR212,0.0
MIR214,0.09041056
MIR215,0.0
MIR216A,0.0
MIR216B,0.0
MIR217,0.5210557
MIR218-1,0.0
MIR218-2,0.0
MIR219-1,0.30407625
MIR219-2,0.0
MIR22,0.0
MIR221,0.35791457
MIR222,0.0
MIR223,0.0
MIR2276,0.0
MIR2277,0.0
MIR2278,0.0
MIR22HG,8.83934
MIR2355,1.2477069
MIR2392,0.0
MIR23A,0.0
MIR23B,0.0
MIR23C,0.2295625
MIR24-1,0.0
MIR24-2,0.0
MIR2467,0.0
MIR25,0.90507424
MIR2681,0.14375366
MIR2682,0.36175954
MIR26A1,0.0
MIR26A2,0.0
MIR26B,0.0
MIR27A,0.0
MIR27B,0.0
MIR2861,0.0
MIR2909,0.0
MIR296,0.0
MIR2964A,0.0
MIR298,0.0
MIR299,0.0
MIR29A,0.0
MIR29B1,0.0
MIR29B2,0.0
MIR29C,0.0
MIR300,0.0
MIR301A,0.0
MIR301B,0.0
MIR302A,0.0
MIR302B,0.0
MIR302C,0.0
MIR302D,0.0
MIR302F,0.0
MIR3064,24.92352
MIR3065,0.0
MIR3074,0.0
MIR30A,0.0
MIR30B,0.0
MIR30C1,0.5621701
MIR30C2,0.0
MIR30D,0.0
MIR30E,0.0
MIR31,0.0
MIR3115,0.0
MIR3117,0.0
MIR3119-1,0.0
MIR3119-2,0.0
MIR3120,0.0
MIR3121,0.0
MIR3122,0.0
MIR3123,0.0
MIR3124,0.0
MIR3125,0.0
MIR3126,0.0
MIR3127,0.0
MIR3128,0.0
MIR3129,0.0
MIR3130-1,0.0
MIR3130-2,0.0
MIR3131,0.0
MIR3132,0.0
MIR3134,0.0
MIR3136,0.0
MIR3138,0.0
MIR3140,0.0
MIR3141,0.0
MIR3142,0.0
MIR3143,0.0
MIR3145,0.0
MIR3146,0.0
MIR3147,0.0
MIR3148,0.0
MIR3150A,0.0
MIR3150B,0.0
MIR3151,0.0
MIR3152,0.0
MIR3153,0.0
MIR3154,0.0
MIR3155A,0.0
MIR3155B,0.0
MIR3156-1,0.0
MIR3156-2,0.0
MIR3156-3,0.0
MIR3157,0.0
MIR3158-1,0.0
MIR3158-2,0.0
MIR3160-1,0.0
MIR3160-2,0.0
MIR3162,0.0
MIR3165,0.0
MIR3167,0.0
MIR3169,0.0
MIR3170,0.0
MIR3173,0.0
MIR3175,0.0
MIR3176,0.0
MIR3177,0.0
MIR3178,0.0
MIR3179-1,0.0
MIR3179-2,0.0
MIR3179-3,0.0
MIR3180-1,0.0
MIR3180-2,0.0
MIR3180-3,0.0
MIR3180-4,0.0
MIR3180-5,0.0
MIR3182,0.0
MIR3183,0.0
MIR3184,0.0
MIR3185,0.0
MIR3186,0.0
MIR3187,0.0
MIR3188,0.0
MIR3189,0.0
MIR3190,0.0
MIR3191,0.0
MIR3192,0.0
MIR3193,0.0
MIR3194,0.0
MIR3196,0.0
MIR3197,0.0
MIR3198-1,0.0
MIR3198-2,15.348594
MIR3199-1,0.0
MIR3199-2,0.0
MIR31HG,0.0
MIR32,0.0
MIR3200,0.0
MIR3201,0.0
MIR3202-1,0.0
MIR3202-2,0.0
MIR320A,0.0
MIR320B1,0.0
MIR320B2,0.0
MIR320C1,0.0
MIR320C2,0.0
MIR320D1,0.0
MIR320D2,0.0
MIR320E,0.0
MIR323A,0.0
MIR323B,0.0
MIR324,0.5466275
MIR326,0.0
MIR328,0.0
MIR329-1,0.0
MIR329-2,0.0
MIR330,0.0
MIR331,0.0
MIR335,1.251237
MIR337,0.0
MIR338,0.0
MIR339,0.0
MIR33A,0.0
MIR33B,0.0
MIR340,0.7667627
MIR345,0.0
MIR346,0.0
MIR34A,0.0
MIR34B,0.0
MIR34C,0.0
MIR3529,0.0
MIR3545,0.0
MIR3591,0.0
MIR3605,0.5035706
MIR3606,0.0
MIR3607,0.26079178
MIR3609,0.5267683
MIR3610,0.0
MIR3612,0.0
MIR3613,0.0
MIR3614,0.0
MIR3615,0.7855209
MIR3616,0.0
MIR3618,0.09929619
MIR3619,0.0
MIR362,0.0
MIR3620,1.946392
MIR3621,0.0
MIR3622A,0.0
MIR3622B,0.0
MIR363,0.0
MIR3646,0.0
MIR3648,0.0
MIR3649,0.0
MIR3650,4.107361
MIR3651,1.9969459
MIR3652,2.6727138
MIR3653,0.0
MIR3654,0.779472
MIR3655,0.173783
MIR3656,0.0
MIR3658,0.0
MIR3659,0.0
MIR365A,0.0
MIR365B,0.0
MIR3660,0.0
MIR3661,0.17865102
MIR3662,0.0
MIR3663,0.0
MIR3664,0.0
MIR3665,0.0
MIR3666,0.0
MIR3668,0.0
MIR367,0.0
MIR3671,1.6069157
MIR3675,0.0
MIR3676,0.47334003
MIR3677,0.0
MIR3678,0.0
MIR3679,0.31436932
MIR3680-1,0.0
MIR3680-2,0.0
MIR3682,1.9318347
MIR3684,0.0
MIR3685,1.3024955
MIR3687,0.0
MIR3688-1,0.0
MIR3688-2,0.0
MIR3689A,0.0
MIR3689B,0.0
MIR3689C,0.0
MIR3689D1,0.0
MIR3689D2,0.0
MIR3689E,0.0
MIR3689F,0.0
MIR369,0.0
MIR3690,0.0
MIR3691,0.0
MIR3692,0.0
MIR3714,0.0
MIR371A,0.0
MIR371B,0.0
MIR372,0.0
MIR373,0.0
MIR374A,0.0
MIR374B,0.9430599
MIR374C,0.0
MIR375,0.0
MIR376A1,0.0
MIR376A2,0.0
MIR376B,0.0
MIR376C,0.0
MIR377,0.0
MIR378C,0.0
MIR378D1,0.0
MIR378D2,0.0
MIR378E,0.0
MIR378F,0.0
MIR379,0.0
MIR380,0.0
MIR381,0.0
MIR382,0.0
MIR383,0.0
MIR384,1.4396118
MIR3907,0.0
MIR3908,0.0
MIR3909,0.0
MIR3910-1,0.0
MIR3910-2,0.0
MIR3911,0.0
MIR3912,0.0
MIR3913-1,0.0
MIR3913-2,0.0
MIR3914-1,0.0
MIR3914-2,0.0
MIR3916,0.0
MIR3917,0.0
MIR3918,0.0
MIR3919,0.0
MIR3920,0.0
MIR3921,0.0
MIR3922,0.0
MIR3924,0.0
MIR3925,0.0
MIR3926-1,0.0
MIR3926-2,0.0
MIR3928,0.0
MIR3935,0.0
MIR3936,0.0
MIR3938,0.0
MIR3939,0.0
MIR3940,0.0
